category	path	item	status	detail
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_class_audit:803	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_common_scale_audit:711	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_coverage_audit:830	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_family_pairwise_outputs:468	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_figure_qa:935	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_finalize_input_hash_audit:1059	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_fingerprint_audit:732	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_load_source_matrices:258	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_model_suite:367	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_multivariate_audit:862	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_nearest_family:606	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_nearest_reference_audit:771	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_numerical_integrity:633	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_pair_detail:304	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_paper_outputs:1225	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_previous_coverage:1081	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_profile_matrices:279	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_protected_input_hashes:1037	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_registry_completeness:1137	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_replace_source_pairs:287	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_run_code_tests:1191	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_table_qa:995	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	_write_markdown:1218	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	analysis:190	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	append_manifest:1097	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	audit_one:946	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	check:226	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	figure:167	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	matrix:264	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	run_final_audit:1304	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	stage:249	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/final_audit.py	table:136	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/fingerprint.py	build_sparse_call_matrix:153	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/fingerprint.py	call_set:189	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/fingerprint.py	gesd_upper:52	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/fingerprint.py	regression_calls:123	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/gpu_backend.py	choose_backend:54	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/hr.py	_collapse_identical_duplicates:46	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/hr.py	construct_hr_scores:91	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/identity.py	load_compound_config:105	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/identity.py	normalize_compound_name:81	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/identity.py	resolve_compound_identity:133	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/independent_validation.py	validate_run:48	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	complete_case_pca:52	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	complete_distance_subset:411	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	em_svd_pca:111	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	fixed_reference_pca:325	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	linkage_table:553	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	mds_table:524	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	model_tables:262	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	pcoa:452	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	pcoa_table:496	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	project_row:221	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/multivariate.py	target_level_matrix:387	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/nearest_reference.py	class_nearest:103	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/nearest_reference.py	nearest_summary:63	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/nearest_reference.py	orient_query_pairs:39	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/packaging.py	code_manifest:145	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/packaging.py	combine_pdfs:47	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/packaging.py	compact_handoff_zip:170	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/packaging.py	copy_paper_item:239	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/packaging.py	output_manifest:117	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/packaging.py	summary_workbook:90	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_continuous.py	all_pairwise:169	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_continuous.py	build_profile_matrices:140	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_continuous.py	continuous_metrics:80	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_continuous.py	metric_matrix:224	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_continuous.py	orient_detail:256	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_fingerprint.py	build_call_matrices:48	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_fingerprint.py	calculate:210	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_fingerprint.py	metric_function:193	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_fingerprint.py	one:83	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pairwise_fingerprint.py	one_alpha:113	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	__post_init__:93	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_ancillary_registry:428	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_input_manifest:388	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_model_suite:280	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_pair_row:224	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_pool_calls:216	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_pool_profile:204	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_previous_coverage:398	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	_reuse_external_only:232	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	add_analysis:102	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	class_stage:647	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	class_summary_stage:692	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	coverage_stage:757	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	fingerprint_stage:604	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	global_stage:635	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	heatmap_stage:496	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	mark_stage:139	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	nearest_stage:668	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	paper_stage:802	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	profile_stage:707	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	residual_stage:724	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	run:461	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/pipeline.py	run_stage:147	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_authority_paths:109	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_deterministic_family_nearest:794	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_deterministic_nearest_summary:750	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_enrich_call_rows:355	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_frame_regression:827	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_gesd_call_rows:307	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_inject_pooled_strict_profile:401	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_inventory_file:1417	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_named_file_hashes:1409	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_pooled_calls:314	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_reference_call_counts:386	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_resolve_expression_authority:1783	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_resolve_v2_project_inventory:1428	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_resolve_v3_project_inventory:1613	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_run_timestamped_stage:1755	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_summary_external_file_hashes:1641	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_v3_pdsp_candidates:1473	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_v3_source_groups:1499	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_v3_source_resolution_inventory:1541	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_validate_full_upstream:1803	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_validate_stage_reuse:1691	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_write_combined_full_qa:1888	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	_write_stage_provenance:1671	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	add:90	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_classes:947	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_figure4:1034	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_multivariate:916	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_nearest_summaries:851	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_pairwise:895	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_profiles_and_calls:461	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	build_whole_body:981	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	compare_csv:1056	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	compare_outputs:1084	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	full_mode:1903	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	main:2154	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	persist_hr_outputs:572	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	persist_strict_cns_fingerprints:668	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	require:102	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	run:1949	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	run_smoke_analysis_checks:1122	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	sha256:69	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	smoke:1312	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	verify:1323	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	verify_authority_manifest:145	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	verify_hr_construction:199	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	verify_public_reference_outputs:173	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/portable.py	write_run_manifest:1107	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/qa.py	check:54	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/qa.py	files_nonempty:192	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/qa.py	frame:105	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/qa.py	matrix_symmetric:167	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/qa.py	overall:115	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/qa.py	pairwise_contract:131	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/query_freeze.py	feature_contracts:80	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/query_freeze.py	freeze_query:212	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/query_freeze.py	map_pooled_to_contract:171	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/query_freeze.py	project_common_rhr:117	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/residual_analysis.py	recurrence:39	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/resource_manager.py	__post_init__:104	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/resource_manager.py	_detect_gpu:132	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/resource_manager.py	choose_workers:167	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/resource_manager.py	configure_thread_limits:58	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/resource_manager.py	report:229	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/resource_manager.py	snapshot:196	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	call_detail:167	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	frame:105	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	pairwise_table_bundle:216	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	rows:188	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	target_summary:116	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	tissue_summary:142	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tables.py	write:61	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/targets.py	harmonize_target:124	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/targets.py	load_target_contract:85	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tissue_normalization.py	canonical_tissue_key:66	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tissue_normalization.py	display_tissue:83	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/tissue_normalization.py	normalize_tissue_pair:101	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	audit_fd_contract:377	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	boolish:198	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	crosscheck_existing_hr:425	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	filter_feature_dictionary:328	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	final_status:849	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	find_col:188	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	fnum:170	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	key:165	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	load_activity_and_missing:297	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	locate_expression_long:258	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	locate_feature_dictionary:211	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	log:786	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	main:769	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	map_missing_to_fd:493	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	s:148	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	secondary_source_audit:595	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	sha256:179	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	stamp:143	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/audit_recover_missing38_biogas_expression_v1.py	up:160	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	activity_lane:828	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	build_target_summary:962	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	choose_bounded:896	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	choose_exact:872	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	classify_species:332	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	detect_col:609	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	endpoint_priority:867	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	find_pdsp_workbooks:545	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	first_nonblank:275	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	fnum:237	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	inum:246	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	is_exact_target:852	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	load_identity_audit_master:374	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	load_pdsp_raw:618	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	log:1472	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	main:1443	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	norm_target_text:363	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	normalize_unit:292	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	pactivity_from_value:306	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	pdsp_id_from_assay:765	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	recover_relation_from_audit:498	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	relation_class:318	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	resolve_from_audit_ids:447	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	resolve_species_and_relations:1203	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	s:220	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	sha256:252	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	split_ids:284	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	stamp:215	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	stats:1013	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	uniq_join:261	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	upper:232	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/cleanup_pooled_parent_ketamine_activity_v2.py	working_pactivity:780	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	audit:111	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	box:89	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	comparison:156	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	cost:93	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	csvout:138	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	export_checks:141	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	group_for:60	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	label_for:65	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	layout:82	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	legend_handles:105	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	main:165	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	overlap:79	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	read_source:68	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	render:120	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/figure4_rightlegend_authority.py	sha:54	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	ensure_column:115	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	fnum:97	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	log:139	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	main:121	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	s:85	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	sha256:106	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/finalize_pooled_parent_ketamine_activity_v4.py	stamp:80	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	detect_relation_in_text:229	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	find_col:264	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	find_pdsp:277	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	fnum:151	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	inum:160	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	load_pdsp:313	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	log:595	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	main:576	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	norm:189	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	parse_numeric_from_raw:248	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	parse_source_rows:194	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	provenance_tier:1032	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	raw_pdsp_target_matches:392	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	read_selected_csv_records:481	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	record_match_score:550	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	relation_class:215	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	relation_from_source_record:521	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	resolve_legacy_source_path:437	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	s:134	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	sha256:166	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	stamp:129	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	uniq_join:175	PASS	Documented
function_docstring	src/cardozo_ketamine_hr/upstream/forensic_finalize_pooled_parent_ketamine_activity_v3.py	up:146	PASS	Documented
